Genes,Bc12,Ch40.2,Ch22.2,Ch22.1,Ch22,Ch22.3,Bc12.1,Bc24.1,Bc18.1,Ch40.3,Ch40.1,Bc18,Bc24,Ch40
AT1G29100,0.0,2.335787661417661,0.0,0.3413782493564052,0.3456934834271322,0.0,0.0,0.1873725385475525,0.0,2.171077230094915,1.729618568866914,0.0,0.3506629343979053,1.728553780505432
AT5G28340,0.9542999513737902,0.8477011376477211,1.3810498558507232,1.3039111244907793,1.2824720492062602,1.3606798240259612,0.9281508605534337,0.955485386055005,1.0649725331152269,0.9355257201829555,0.9858319795610236,1.302857797457365,1.2439177578330474,1.0716575650933884
AT1G68200,0.7379810901112875,1.2773047597572569,0.6520837190741833,0.8836815330458002,0.8170986105182387,0.5681247211887586,0.6782350922799725,0.7921815787565406,0.6536771970363499,1.095920817003316,1.9830866221760932,0.3638591557098221,1.205678516766863,2.1892423183314924
AT3G17810,5.746818646723729,7.921711071351994,7.4072408252186435,7.672144549945491,7.696034885128692,7.499669779897774,5.683236832294997,7.871136813483232,6.402348576755388,7.997283317547195,7.83635052718402,7.039944999959675,7.604570224387643,7.836587390155451
AT3G19480,5.61059609433988,1.1247446009858182,2.6429054222734134,2.2235558775307025,2.455243049625482,2.82539865801824,5.634634921818568,3.273092207565811,4.875090039354657,1.4690890401891783,1.9277997425891975,4.57729886400508,3.606055952345556,1.9936897488404068
AT5G01350,6.496354173440532,6.956225009175319,6.543365600320363,6.629830226852855,6.724589497778332,6.525885055200765,6.179466713869746,5.681740905873669,6.357987598904584,6.911157746626484,6.874047530690844,6.426816018778491,5.705842671292389,6.816707449900714
AT2G21300,3.8607213138332943,2.9091152986905984,3.8003508229802696,3.762723081958168,3.699508168535312,3.942583823380801,3.711225189993223,3.7514530802140182,3.809042137560007,2.898777352145465,3.105695358595743,3.65435443004783,3.926871585151475,3.120296377363876
AT1G53542,1.6742009911348823,2.2442029783989854,3.375101381560748,3.0694756490270203,2.5077640747334047,3.104526791681236,2.659333199313741,0.0,3.2423806078984256,2.722203178627889,1.0018227740629615,3.131877969449067,0.5620140444268207,0.0
AT5G04110,3.308411474776081,2.6152183044866204,2.855072301064709,2.9847695296406296,2.9550373801153387,3.019537459779959,3.3553218110918923,2.642209491504665,3.2708050839757035,2.4592719474143974,2.400092763040828,3.3047939452770243,2.733250301905997,2.7947254623174267
AT5G56810,1.2531351499796408,1.7484117551930325,2.4590869783183327,2.132523064901293,2.3955019163142945,2.083854396233731,1.0317267214602364,1.9673425175108683,0.9634520209760824,2.18106514728165,2.0582488906576657,1.1686688061552828,1.8425119246749249,2.100278112938448
AT1G61680,0.0,0.3910417091266321,0.1084826047016818,0.4698518128477186,0.3921547592325644,0.5605761472436606,0.0693079024409841,0.2141138662214815,0.1088001653934872,0.3023819515368607,0.3225279979812796,0.0824370668827574,0.3080785906307811,0.322222678951608
AT4G22820,6.684220104401142,7.761747023582608,7.19782621914424,7.530649441017024,7.5331113389503965,7.248870345752316,6.695572299131072,6.915993991665353,6.664881889967029,7.80893500784941,7.649721008558965,6.897305356358674,6.884212520498394,7.650724549824549
AT2G41140,5.90046942742528,4.86367646249713,5.050256317013813,5.256253658217817,5.026287687858039,4.956815683295035,5.832721747575904,5.119034730280377,5.60709853132741,4.794562868371054,4.869164401045674,5.805923542077124,5.180341588600517,4.877225181366521
AT3G13420,1.193224470644504,0.9909775988213004,1.576100396867926,1.3331667160559504,1.2147395418229618,1.477736731693146,0.9791310620387405,1.3667010598433555,1.14709522399774,0.7289519208614507,1.0422873627101648,0.8710461986956143,1.1931084584721503,1.121657354625757
AT3G10660,0.6876380288710786,3.383894499870748,3.8204578293541473,3.767740693021096,3.76599196777085,3.660994492603657,1.0207418306245484,1.572224821574436,0.8368346349750768,3.5274172275329,3.9171921692885183,1.1882058442378387,1.717907493265456,3.935637503476778
AT2G41220,3.487292806106112,4.683892381206694,4.867313922778976,4.844249188237158,4.810033299436262,4.844073299717791,3.513043608976829,4.683063327503527,3.501117432622257,4.76973328071348,4.8302987501831005,4.091811135223716,4.632000023707313,4.773514395557322
AT2G42820,0.403516152847891,1.0229708648462512,1.2926299862204316,2.022481808779194,1.96320489313298,2.052531258062907,0.3346012646417438,1.184533667810533,0.5012820907444333,1.0219469460889703,1.5816648130671045,0.5537112611584319,1.479633412003925,1.349699679002301
AT5G17990,6.355334145534645,7.91564350299374,8.402998832986597,8.400488411544517,8.39019779743494,8.362517867141827,6.040129257167111,8.742170152046345,6.923643561483142,7.91451794793046,8.113633914543223,7.224611843786501,8.516337887301345,8.122401718596388
AT3G58170,5.699069726982707,5.393022521447512,5.564976056767527,5.647984592622387,5.628485679994141,5.497663081145203,5.742681541792444,4.9127021383451055,5.20075974963895,5.37532043560365,5.284612363945553,5.359636669334425,4.72257426721344,5.442866388130624
AT3G26420,5.918775230867624,6.217813722330317,6.427225768094941,6.04094890496685,6.197788292007664,6.286648880041355,5.783972691213124,6.723835417356892,6.148396933961307,6.098144926051252,6.186844998171118,6.446123564507588,6.784508818367635,6.175262316711836
AT5G56090,2.7182631429898,3.040402732459154,3.770347134094144,3.6942309573406975,3.732358481427665,3.7406318690809854,2.788066508184994,3.6804498090462334,3.637157393341276,3.0386313207450697,3.2778993421767897,4.091508793640597,3.6594951789544656,3.128564913613316
AT5G02160,8.053402354822877,4.127175657732815,6.832253064600148,7.195550448275654,7.104667506176613,6.812449860850093,8.079153215794149,7.906163434844878,7.494531114508298,3.823866998850303,5.571189248235095,6.333752055192075,8.193203917688646,5.533491189949922
AT4G24530,3.2723742785113368,2.709406464798651,3.405296467255205,3.0500610678438305,3.2406227917728287,3.281039137457616,3.1411201655158765,3.289170509839326,3.0979060173514044,2.740791332616172,3.0005075204637133,3.1087597629656063,3.226009356161745,3.112058590708569
AT1G80980,3.363968468292046,2.4395282325122336,3.220915670045287,2.893057650271679,3.062145544360336,3.1030045546206155,3.4318358546388072,2.4343902917648217,2.25007825855607,2.28278216267956,2.4065420214188724,2.7539349916432503,2.480626039548303,2.5583241507598635
AT5G42765,6.159939596054531,2.8914690438848147,4.683291998735682,4.212601979961067,4.30085156705727,4.856875504985802,6.091129140642711,4.457707763844238,5.330148376119913,3.2320059289452665,3.785776284115212,5.458190949827326,4.752105160715011,3.8014147207206777
AT3G10310,0.2891992183517806,0.0989375813509467,0.3616356750072519,0.317025622960865,0.4010499784089927,0.1945344087812726,0.2104965630877914,1.0022563959038195,0.5146236364674893,0.145779164633063,0.296863637257529,0.2803838461626153,1.0223687483219133,0.5042856022795723
AT3G53700,4.951076470634075,2.896420544237668,3.839893248239572,3.9469252808090376,3.751842202750225,3.329250787695209,4.749994419593885,3.466671652127422,4.5857358783921205,2.952944053814071,3.0434778893229484,4.47369590108461,3.5745001801958973,3.0847155996470708
AT1G20890,4.019756198655619,3.9175892975693936,4.397316709784684,4.655781894327548,4.581277309842011,4.544765780087721,4.128426876809837,3.820329363708996,3.943110843209229,3.410404036361057,4.127752525898604,4.264462012033094,3.909059827231907,3.9764603551435056
ATCG00440,2.8050218673730867,2.1215530671490126,1.766371964619397,2.259727608740109,1.9568585808553145,1.779993925936146,2.5469005672558827,1.3081758965769157,2.7617652777372297,2.2705510315942097,1.019619781206936,2.41707923343907,1.4374861204131013,2.199137651668869
AT1G45249,5.568808067037734,4.521711337504525,5.231446683307806,5.250354738740337,5.421647245453789,5.087041586582111,5.382153679747236,4.374063315991555,4.593290442399245,4.551519332366844,4.501620490654916,4.744114643181805,4.618880148706597,4.545974632184603
AT1G80410,4.155021601475849,4.432855335111382,5.099073147850999,5.016492176404673,5.062083244211608,5.173916850817669,4.18702487472538,5.272135407804337,4.632528126566028,4.378991336826493,4.751272527512806,4.709720076920489,5.366911964885047,4.716863778751383
AT5G12290,3.2138025774373653,3.4626447164589744,4.009919064415152,4.036467453481659,4.005585211712982,4.057311070575422,3.1849060650384784,4.04884081130457,3.3080593909424003,3.479167963131668,3.6854729441002254,3.633870700384272,3.959980824096252,3.5965422889754453
AT4G16790,4.754293693828526,4.188549681607545,3.7293614468903984,4.477626240103218,4.331221879204039,3.773634957026286,5.07092382661021,4.377470028067418,4.395736742955126,3.874816706360813,3.858641421253208,4.660279608530541,4.331097134755075,3.8958216322453993
AT4G37700,2.3078451003774094,1.557842972461495,3.2604205523043954,2.759015329971624,1.5609365825305526,3.6398651536367135,2.4396835271223214,0.2628060144722354,0.0,1.1142674107585049,2.7740454964525063,0.9117202366936216,0.0,2.481275059179222
AT2G21490,0.0,1.0317510875900586,1.034199148363787,1.0237601225650843,0.5050371482184681,1.4325809739854856,0.0,1.1248895808196824,0.5063628185486762,0.5030617900614677,1.084482577436648,0.5592275873051915,0.7127469956719659,1.228552327900977
AT4G22190,5.469401824749932,5.7064168835384,6.853092088622781,6.905699365376396,6.950567960522486,6.875916756449138,5.073213132329937,6.368802778178025,6.016008279084703,5.666823706534636,6.636938926982881,5.991182046022666,6.342491723347131,6.7513981291194005
AT1G58848,0.9270762624145632,1.240478835668584,0.8808149091948683,1.0626728239135306,0.9213891931190172,0.9703462090578366,0.6446727417680156,1.9366404320406103,0.7075064051566469,1.4474483895432495,1.0087759151958215,0.4397775437701751,2.072507014842129,0.7433764599324528
AT1G11680,6.232503945609056,5.431942134942282,6.292328362541219,6.277905288639754,6.268845107885074,6.237989918623594,6.247172195889525,6.232760361886269,6.349773637045915,5.447351341611885,5.718125506216237,6.433951033023673,6.294666807144023,5.660159099666185
AT1G07640,5.717014382038014,4.118453228572048,4.28982976883409,4.930175951066877,4.698623811087946,4.356559879286143,5.547659084242805,5.758561459822847,5.794668473623257,4.283373818857118,3.821274818717276,5.240294608998894,5.811284646655983,3.9718447992692
AT5G10660,0.9319149086392838,0.6605106725278536,0.4734040308180604,0.3642161732165412,0.4733744790028684,0.6693895196417186,1.028704353013165,0.4831992813069488,0.3697973950865569,1.0447601743756303,0.9519070398289996,0.196892745287143,0.4279406268908572,0.6980352873791273
AT4G31805,0.0,0.0,0.4810158174333771,0.1763868515651751,0.0,0.6179794311265656,0.0,1.721180053886893,0.0,0.1779662446416817,0.0,0.0,1.652858358833298,0.1901757257402209
AT2G26900,6.776691786197875,3.9271115285339055,5.419992226011948,5.142492921398589,5.19300592872884,5.438800805650845,6.700046988494793,5.369173387675417,5.498103778399562,3.6148525494152,4.692801368674664,5.392790794534505,5.651770068747951,4.481388558255257
AT1G05530,0.0,0.3266542633476578,0.920150082659869,0.1707931253859581,0.0,0.7189026761911477,0.0,0.258056253629362,0.0,0.8165915408737818,0.347798750749975,0.1322322269639048,0.0905336998233191,0.4941535766532427
AT5G44920,3.3175864946618288,3.621266020485401,4.006124782298409,3.971668018627537,3.943902577145954,4.274928892156229,3.646482478195429,2.5920128663820963,2.9932334678035897,2.9834601952993163,2.8750662912829825,3.712737087034309,2.7576880459979023,3.5887712041623416
AT5G16040,2.978087943778493,1.8583350575735256,3.0713190846607192,2.8989137885796943,2.9165654050565006,3.2502330432718654,2.975541536496188,2.6857234795791176,2.192546350299646,1.8283678871181848,2.3961372007635484,2.632500632750742,2.6758957415960825,2.5149505455588805
AT1G75280,5.554794964376779,2.990406265008279,3.849408751460357,4.104943418936577,4.1670084232196345,3.969063638238607,5.713305165436075,5.04709455092653,5.6458942965177,3.102949187689927,3.457391784433924,5.537733738516353,5.024002444191154,3.279413784416948
AT5G41060,2.360142517732656,0.8533809856799426,2.020689975157992,1.836472983425195,1.6174609363693255,2.2984092490866783,2.7124121886603088,2.3503722133545586,1.5775256473390675,0.6201817227374516,1.1070312406219616,1.3547864026156444,2.6658443386274118,1.4484784548510168
AT1G30135,1.266357793801279,5.922037747265356,3.324785431081565,1.7533469381779925,1.4874003922575658,2.5546403552156893,0.2503200134933721,5.396287598112038,4.033890134663443,6.003173212879972,4.6686887021169445,4.535254792295008,4.809281020489841,5.195696508556893
AT1G77750,3.236496663041057,2.658287422684758,3.753667077412954,3.4276076882409225,3.5053357141645702,3.561232176614688,2.966122995575841,3.137576399280947,3.1852990495003786,3.048932260211932,3.2431389708216787,3.679460893606065,3.318429851567852,2.811329836041154
AT1G10586,0.0,0.5461746528246787,0.1069598941349973,0.0,0.0,0.0,0.0,0.3515233590279978,0.0,0.1064747178135571,0.7995968108202335,0.1582044584347063,0.3040330297274016,0.5784282242198835
AT2G43770,5.138749227948834,4.324164704380625,5.371045696546801,5.333298192523538,5.189127658038494,5.4475914303185045,5.060549923667863,5.161538779820082,5.466622016390827,4.381653731000419,4.885025078513522,5.5007882367143255,5.405300716476658,4.874703266861045
AT5G48160,6.28785693464219,6.890820806698708,7.303454848515376,7.390377814744247,7.470883200451361,7.354928214155943,6.199867774863095,7.115203933495654,6.741416616057456,6.940644231596311,7.177252203613075,6.802409414786435,7.261292309418994,7.284002813343602
AT1G24050,5.517220642401665,4.9790419497003136,5.6525272477628485,5.401639675635977,5.429989926348279,5.530938842528711,5.482299226856365,5.324497968464319,5.3384180663426815,5.175494108327446,5.301098665504489,5.514755917944995,5.469417869306231,5.33374072816277
AT4G31820,4.7965431916271335,6.4004628840571485,7.448800692414822,7.309608363309741,7.332046983227129,7.513368832609889,4.600243297476222,4.636321391097892,4.56467176296856,6.498398479835878,7.184367826428989,4.482931424139607,4.801733321430219,7.165820771635875
AT2G22790,2.5514829124005334,2.490723239815329,2.745407865603656,2.2301015892363814,2.7453179760127684,2.5992345122529152,2.3024012556336757,2.7556195716066325,2.543222013776376,2.777453600946794,2.323071269657151,2.6093046780533657,1.7464604793758651,2.8267687331667024
AT2G19260,2.971413753682627,2.435705884353762,2.9456958733578684,3.1156344539011456,2.932994710704879,3.071430441569425,2.850159380672666,3.181039934648865,2.8983732877987047,2.3609856838177343,2.736312635677935,2.8600005184607564,3.131968335944211,2.719413805720911
AT3G24460,1.9642845609306776,0.872187871600174,0.1349085474191134,0.3672887471489446,0.4772256652338409,0.2003918759744025,1.8333174048631424,0.9663560545346392,3.074375885091084,1.2123118795250227,0.6567216483267746,2.206891805863793,0.9790246585268614,0.6074215297739041
AT2G29480,0.0,3.1310952621898047,0.2689322506363935,0.8544860142455806,0.4954919957110383,0.2722251402561348,0.0,1.7714298209432455,1.4028901538345733,2.7019239360673484,2.305720374927201,0.8249835114204076,1.4698135078814163,2.304504186177339
AT3G51910,3.424137423821138,5.105348588876527,4.569938458783587,4.635583212518909,4.756875266709031,4.522987008016099,2.9000074188637965,2.7350822601880065,3.879576997737452,5.146678971041033,4.748204400768552,4.148594118471568,2.8237894510987798,4.692903636238319
AT1G48635,4.1357956897961,4.236194237328539,4.78878441048935,4.586515617775174,4.661328947099661,4.820834799538137,4.037950356432946,3.906870004498943,4.0008938988713885,4.471108438977,4.465249870486532,4.246196236491132,4.002691189648267,4.475825637563581
AT3G57690,0.0,0.0,1.9307879135105923,1.5102887383263957,0.0,0.963578943359472,0.0,0.5657810640733304,0.0,2.2426121898911457,1.5873923547229298,0.0,0.9654389604179828,1.5863752084456015
AT1G50780,0.3786179604052645,0.4687276978489232,0.8240177107092811,0.5603945199843019,0.3660869661602833,0.5733015886718191,0.1652518711881122,0.0694521043196612,0.0,0.0,0.2701470722261025,0.1953675208666439,0.1346722113523093,0.4971539725002547
AT1G20923,1.705335338278786,1.960651141534249,2.2306467268071315,2.5709260907015943,2.2305635920977043,2.2458210096049225,0.7355320841609766,0.3451037521698925,1.5121429047584731,1.95915283624014,2.849253356553657,1.257369215485333,0.487594475302892,2.13147891358764
AT1G26090,4.302272970825297,3.376567074714455,3.942384122258357,3.998694463372247,3.895007129845754,3.9986760048831647,4.196536949310109,3.6975017346144825,3.683549905323675,3.663912885320294,3.397793396287066,4.026984826297621,3.6045255110962526,3.2026155776458656
AT2G39770,7.750131212144184,7.872188458242125,7.430639984802777,7.169438429223304,7.141315999971782,7.454128070278425,7.364706811545701,8.228413844658238,7.539834813454541,7.864583039888141,7.535458570324219,7.612975417381866,8.265941611453632,7.576559158281978
AT2G19520,4.078984353915155,3.410333831535509,4.521890842614935,4.378567524810144,4.405330095887507,4.356016910956462,4.159890005742768,4.335590516654414,3.9604263259545007,3.6250364807519215,3.864604617976592,4.341267606045078,4.506153253951317,3.891491429579955
AT4G09840,3.2426512606303075,2.6813372572186283,2.802348596797517,2.89280937230995,3.0110902452797013,3.3728601256865987,2.2527209866288924,2.371169165283175,2.806099637145483,1.8888773663847864,3.1910352963035167,2.991718361826892,1.5518974710062068,3.2786332834017293
AT3G06300,4.054171727312395,5.947759090025486,5.574848665505194,5.6241276880278255,5.667328668031503,5.491809549362028,3.774455324837252,5.563023006382581,4.380391656525316,6.0334690372968725,5.896892982404862,4.858096060330408,5.5101303184157695,5.886016134048129
AT2G47180,2.4634298176117984,6.420736957435422,4.126285602053383,4.436078186342027,4.31938449461975,4.299176991655372,1.8371466855544971,5.778717508338182,3.760265873089325,6.355480220179087,5.812722300886474,2.9156653070195104,5.150917042812746,5.740854897813227
AT2G47680,1.657608339338855,1.5675935278997866,2.879965523260117,2.4321593583010124,2.430385866854123,2.620687509599396,1.5974987520927213,2.989360719616265,1.4691315599187136,1.5994009455141327,1.9155802308070304,2.016458049809254,3.277182204083517,2.0233135246350806
AT3G04500,4.878423177482712,5.050084769483905,5.20807489334956,5.409953952042725,5.429843670996293,5.273256098872482,4.806389713917524,4.732937073917272,4.769367327105644,5.069825806427874,5.126521543741895,4.945446724599708,4.743948517408618,5.089004229148872
AT1G18570,4.07263667926581,8.738938189584667,8.720745601918487,8.98187528909532,8.977104543022927,8.753594321988379,3.849008225094088,7.687690085900514,7.122287965679045,8.7186745127897,8.480169036442193,7.092480626855091,7.466467521330232,8.535420962778911
AT5G23490,2.486541058752484,3.98925109165437,3.674319797140808,3.631654828648598,3.604607971079553,3.606781439972337,2.518344885741583,3.057578352653263,2.568233493748594,3.8404585720238194,3.590302568548446,2.676950549409048,3.042693907586892,3.5343024461327026
AT1G62320,0.1180106460134353,2.234890427023777,1.4010826906801908,1.8861446895483749,1.858141383841721,1.4719239518106368,0.0961832296370591,1.872443637382574,0.5789824117053368,1.9580828540591984,2.5639561902551367,0.058232533812135,1.676030507470156,2.6857038466057714
AT3G09085,5.317477527430121,5.494807725117104,4.897563718586798,5.305385488473191,5.249234693886965,5.10283729141215,5.062504068430297,3.928577114052693,4.851113740692078,5.509146233520034,5.382128784304602,5.195199756138428,4.364652265566526,5.733367682808737
AT5G32450,5.4570688988538185,5.288506728740468,5.764605342312915,6.121453383175461,6.195792674825944,5.867228997828617,5.202122867145244,5.656873070777306,6.114643022040268,5.213019292913097,5.6225493268611,6.054243646166684,5.70599075257583,5.463637592173105
AT5G59260,0.3429893008160913,0.4258025161939683,0.5165961600687519,1.0729459453759458,0.7560592899707106,0.6075160449931318,0.3463511392771169,0.5271325794788859,0.1195247260606339,0.5145514752547793,0.4524229508526576,0.2564503645869192,1.1251851378097013,0.24363699017144
AT3G07565,3.5772170726143684,3.514542796066312,3.7912741521062543,3.7181582344684623,3.8175264108409817,3.6398874740647673,3.510916794339705,4.331024384977103,3.6848155442737154,3.565242228426519,3.6910770552437264,4.033254787085433,4.3930036424865655,3.562296150935135
AT5G16390,4.784820600713476,3.087759161163734,4.6766666083204536,4.36940796108965,4.068470946092057,4.527091054093934,4.754981372985325,5.2988104929950826,4.881176097784614,2.9744326442292675,3.8461567024104975,4.8024125177982615,5.566658968830231,3.805297115748752
AT2G41945,2.5610873055045764,2.6627833683014286,3.041185799273545,3.1032476065237464,2.8776063206579763,2.9286227033841006,2.680198260033374,2.3745398057883795,2.735822459518786,2.751615636093261,2.8899927254311915,2.8387214686553466,2.4543438985616097,2.8763874053133764
AT1G28310,3.733291666475109,1.2162327291948103,1.3911387709840035,2.1670015185086227,1.5448714297394237,1.4824229855316295,3.699708606845421,3.933699799114482,3.448201947589072,0.7942627137146341,1.1776412356391095,3.4737160927447626,4.04577014372613,0.3952638931339636
AT3G58700,4.821082768354139,4.863720332057624,5.503033019826436,5.593790564816204,5.640158547433351,5.578350203222842,4.7057956523927205,4.981662105990058,5.582128494265287,4.912999904977297,5.117406478766767,5.743969493020353,5.095317333609998,5.187844636507248
AT1G11545,2.4610761552082683,0.4073997475659947,1.1377563520294245,0.4035571797271379,0.905307585281638,0.9966272943293488,2.3960741860707286,3.08567969771522,2.272326660092712,0.283595799104764,0.6630704023965708,0.9899173586671118,3.920087792169937,0.5521470176616871
AT2G22000,2.218348325306147,0.3697290136002708,1.119239704905317,0.9006103103308148,1.1191826934993094,0.3751997035205136,1.8422632089093631,1.5614102791212632,2.0819157458546576,0.6630295148095866,0.3933013771044232,1.9519598686403403,1.8798037701069936,0.392937706457961
AT2G43160,6.001542575177454,7.354603351069461,7.108448239396191,7.076436302658473,6.981494032578357,7.059872547509701,6.025607117157055,7.57572221356352,6.9667427929281285,7.338904950324798,7.173757785973033,7.04387364257464,7.555796549750721,7.228099001590333
AT3G11150,0.224487723920256,3.7654588351640585,0.5182094718465,1.377306224760696,1.504171043438313,0.5240471485901134,0.0950297688580511,2.6326744979806778,0.4061203604520987,3.5811883091237067,2.7605725163828354,0.5735180329950593,2.308095605931193,3.027770012958658
AT3G27900,1.9334130101786675,0.927300844769106,2.7825405907233667,2.325917343837976,2.5790722388398186,3.018941915728769,1.5827802492200576,0.7613355456010513,1.2395157262708758,1.48589576528794,1.7733850502855455,1.8297296835984,0.6549487372992835,1.4282483190473634
AT4G26170,0.0777743876719003,0.0987621544589489,0.0,0.097729712034535,0.191776379737033,0.0,0.0,0.0,0.0993704173657189,0.1909442319289709,0.1057011990104012,0.0752329191165953,0.1006221484415286,0.2039827843190569
AT5G24580,0.0,0.1409103664308697,0.0,0.2666159039414671,0.3882474856893214,0.0,0.4052952503718868,3.06719337876895,0.1417657293195859,0.0,0.2870630553134002,0.1077090655608061,3.878013854999757,0.4112981748415985
AT5G64370,5.852776426251808,7.040553342213963,6.648515951502868,6.906033058268167,6.960907828079416,6.611167619933369,5.776834315883098,6.784890462558967,5.88444097282564,6.954262754709399,6.945318557020116,6.368493498545752,6.663534734097819,6.917642456375894
AT1G24764,3.0431029747039324,1.644488978612995,3.268337167810201,3.1799823704390384,3.149394555992137,3.3452838611569877,3.085854866840541,3.860828496854113,2.5833154981652613,1.9186319105224048,2.5036700602143,2.247468102503408,3.857714646858082,2.326311019145344
AT5G18410,3.513495430146781,2.4796378125662857,3.637643035178298,3.402219925925088,3.439779072871341,3.5223967354258647,3.496652227018115,3.634632566754045,3.3658289602496154,2.618148609742004,2.8292622001287486,3.2194789051897565,3.911580272682592,2.8886337347210973
AT1G30760,0.0874196921008433,0.1109118587229668,0.642686385876754,0.1097571695301316,0.4863043005320819,0.4918710273997041,0.0,2.042957737322359,0.0,0.0,0.1186699904226209,0.084572180176364,1.65943099969515,0.2280931748122479
AT1G78170,5.643741221646128,2.611627279272719,4.840542277749213,3.584088631900219,3.342297054040987,5.096807420078807,5.637010949952871,3.3895302761647934,3.9578055166265216,2.0381766627851223,2.894959918960744,3.179520669676746,3.5422314999143167,2.641644585267663
AT1G12150,2.447827571374441,1.730616049890465,1.9301961876797733,2.269843865427809,1.6019120785474092,2.6337803408498126,2.3134110811931685,0.9211677005224034,1.2977317869190663,1.770589484055836,1.6196683866014294,2.023484442159582,1.125619370024204,1.9631766278994371
AT4G26260,0.0,3.967281629813655,0.396062741029803,0.7662022751883524,0.5595729915580014,0.485628322341573,0.0,2.909304346202146,0.0,3.9434482520049023,3.541139155389021,0.083344005768541,2.906954951126369,3.1989975253253737
AT1G29800,4.194045072514056,4.118516599459751,3.947182264428925,4.043419807419709,4.186544642803301,3.854068437709492,4.234233747889636,3.724203316487403,4.079054159942991,4.140068406329483,4.317390673421184,4.0242591243628665,3.6228762400906342,4.206947339151447
ATMG00680,0.0,2.832531465404668,1.7497132422218225,2.614751259614921,1.939336785700478,1.5438585279471717,0.3760829513908091,0.5695811389825058,0.5597557527726053,2.9231559742083486,2.011509024406081,0.7754443407588505,0.3104572587066443,1.8172257655804127
AT3G06150,5.309878470351645,3.001917969144425,4.400873010523595,3.967189570163257,4.121955568172341,4.612618327439264,5.19072864169642,4.42726762353618,5.325467575418745,3.0001531877484715,3.2579373071964337,5.041190178979464,4.712276814683484,3.592350562349712
AT3G14660,7.252943939959259,5.974588923779346,7.497086131025648,6.9236399803657465,6.975930071098411,7.475716905894052,7.306479306540753,7.134989199448653,7.232422826926409,6.040438267077663,6.521159985814959,7.152465727685819,7.159143935626474,6.376206071536289
AT3G57560,4.321982267149973,4.490311384365002,4.712711528117263,4.738235221564554,4.757842783008342,4.586273781193527,4.263805260389179,5.673761299036934,5.329292037283297,4.520089832639656,4.380304534979982,5.476350922303391,5.898219299435124,4.50890864183417
AT4G05090,4.772424035876082,2.122218760011002,3.0300606641029773,2.8192201301615665,2.7917102443566693,3.085279894266938,4.776792220452151,3.1786895338534173,4.147980712256917,1.637513598158761,2.249274083947697,3.772783644124078,3.1802150328452,2.4052880819960163
AT2G40840,6.403864880045971,3.740303013596627,5.432226898754862,5.348419795903543,5.327197803132899,5.475598653704601,6.369621040585414,4.163155465038614,4.056813119544527,3.80615302289708,4.528923581764401,4.166707139502117,4.040344799633433,4.550956777811393
AT1G05300,2.659805840671455,3.6902350674490543,4.698368365761612,4.7815771051509,4.76770320168692,4.816191985122138,2.722951122327507,3.257006071122192,2.9983441303146563,3.6644127709802543,3.846442307164723,2.762076176803194,3.691953997623012,3.709169186266971
AT2G24395,5.106202788786373,2.281652183784362,2.859952230582487,2.955963252966123,1.758965771694688,2.9347277025092,5.024986940271025,3.489189618155838,4.331691493536639,2.365591179584886,2.882653420174136,4.48053277813875,3.517265684267221,2.817603443453371
AT4G09750,4.33329612590235,2.8513979506256946,3.133312839823277,2.855771169199988,2.599812479416478,3.1943679293074787,4.053936499907469,3.264841217003662,4.63503954622535,2.953854122057466,3.158123620681682,5.331913768548243,2.963011751753431,3.232834203901077
AT4G24330,5.213583765562443,5.564791028476798,6.069975497444203,5.978938911076332,5.992363230649271,6.120057419690814,5.19803636617292,6.614183328338789,5.589250114686121,5.623779705131693,5.940978075902329,5.977681670691391,6.656311409507816,5.948640672155906
AT2G02180,4.857033040055769,5.939828389098395,5.318251223921292,5.651277118143736,5.581505634157434,5.414321102308617,4.807506738900452,5.7140625543208685,5.447162530388342,5.927523978852959,5.834250089585734,5.4191020944931925,5.738041999290875,5.808812854169938
AT1G71440,3.213437486518915,2.8402275148040106,3.279580435484005,3.561236487348918,3.279485670701481,3.4094075057095186,3.3665570031036447,3.094450204404753,3.057966629878661,2.967893339192647,2.927951626470499,3.176380647989171,3.1034737080936337,3.176965867555856
AT3G09830,5.261844464167501,7.342295245263436,7.242246879894167,7.004449275209388,7.019488978913143,7.322199681412828,5.118756596005992,6.245768507431653,5.631512925475836,7.267301525398373,7.076173711112759,5.511530259585882,6.247815861525567,7.166184974701093
AT3G03430,0.6221434492299438,0.0,0.0,0.7503899191150755,0.0,0.0,0.0,0.0,0.7605192036380984,1.616462597826032,0.0,0.0,0.0,0.0
AT3G15550,0.6271057475449444,0.2509026286834405,0.4658863635331944,0.4602658395466499,0.4658572092486421,0.1747417983332164,0.6785307519421591,1.5776244894347609,0.2523696609557065,0.0,0.2675869472004122,0.5165503069462516,1.6757059397046283,0.0947213531226076
AT3G20890,3.194870747686063,3.664537229643625,3.438854088435323,3.399371286705324,3.47974650213788,3.497382635639572,3.399395868002198,3.316655746747137,3.26607837785393,3.4533092319289453,3.3725248871429088,3.188834713134538,3.5505802686478978,3.6068065917872594
AT4G16800,3.301731258840158,1.0645602151941775,2.1275426035802485,2.192641424095002,2.070734389531238,1.8999496018425543,3.294648174833438,2.262123418216506,2.6987618929384096,1.2274623965310552,1.5319317012178528,2.541294331563262,2.3162766171329983,1.3390125030944529
